Muscle,Force Level,ISI mean,ISI SD,ISI CV,FR mean,subject_id,extra,MU_ID
FDI,15,75.16841096698113,15.176186682369956,0.2018958028663972,13.303460684292832,P2,ramp4,9
FDI,15,80.39813081095042,20.08103251588725,0.2497698928238288,12.438100113936946,P2,ramp4,10
FDI,15,72.99270341981132,18.33688866010564,0.2512153653858055,13.699999495135636,P2,ramp4,11
FDI,15,86.78282310520362,25.47852554770657,0.2935894988898885,11.523017622827696,P2,ramp4,12
FDI,15,79.82671210106383,23.24713663518545,0.2912200192556301,12.527135011322525,P2,ramp4,14
FDI,15,99.91714015151516,31.271135193183447,0.3129706789622246,10.008292856296649,P3,ramp1,0
FDI,15,106.16494455645162,28.183123199595983,0.2654654351051823,9.4193050651316,P3,ramp1,1
FDI,15,99.78989109848484,22.711900880776824,0.2275972108072745,10.021055128851458,P3,ramp1,2
FDI,15,93.40912441037736,29.51934457686062,0.3160220670431758,10.705592267481997,P3,ramp1,3
FDI,15,115.07539970930232,27.920543218907834,0.2426282532099762,8.689954608249458,P3,ramp1,4
FDI,15,84.34520656779661,18.04697738427957,0.2139656551765443,11.856038306055968,P3,ramp1,6
FDI,15,89.65371621621621,27.258373071231016,0.3040406379306408,11.154027319830426,P3,ramp1,7
FDI,15,95.0786884014423,28.357406795697003,0.2982519770988641,10.517604068934869,P3,ramp1,8
FDI,15,111.76812675561796,29.60552276929445,0.2648834120126858,8.947094570051345,P3,ramp1,9
FDI,15,92.24408586448598,19.82627468632965,0.2149327460999077,10.84080340358168,P3,ramp1,10
FDI,15,100.37878787878788,22.353293525505038,0.2226894147446539,9.962264150943394,P3,ramp1,11
FDI,15,113.26329022988506,39.85467117651189,0.3518763325312268,8.82898596685959,P3,ramp1,13
FDI,15,119.13474209337348,38.850999898896745,0.3261097410900234,8.393857093476866,P3,ramp1,14
FDI,15,145.13176305970148,56.31859512074942,0.3880514777291183,6.890290443096451,P3,ramp1,15
FDI,15,110.0050636574074,39.73982024649561,0.3612544634332353,9.090490626089128,P3,ramp2,0
FDI,15,123.60270182291669,52.12815542415078,0.4217396113139487,8.090438034539744,P3,ramp2,1
FDI,15,112.43045691287878,35.01377065753099,0.3114260283106632,8.894387050075675,P3,ramp2,2
FDI,15,112.4844637784091,41.0920526613562,0.365313139975546,8.890116611747994,P3,ramp2,3
FDI,15,118.684375,33.25887099751785,0.2802295668449857,8.425708944416652,P3,ramp2,4
FDI,15,94.84163515127388,35.21894988527288,0.3713448194888047,10.543892441383832,P3,ramp2,6
FDI,15,95.80960181451611,34.992384369988905,0.3652283665444396,10.437367247762529,P3,ramp2,7
FDI,15,106.85209644784172,34.7207148218141,0.3249418212282105,9.358730743183266,P3,ramp2,8
FDI,15,102.38011853448276,32.54658552374196,0.3178994710069603,9.767521412501482,P3,ramp2,9
FDI,15,101.25757334183672,32.74848580813464,0.3234176440075115,9.875804515125868,P3,ramp2,10
FDI,15,102.05479452054794,27.27869000683384,0.2672945463756873,9.798657718120804,P3,ramp2,11
FDI,15,114.2059795673077,44.053197789892366,0.3857345995086839,8.756108951463844,P3,ramp2,13
FDI,15,127.20474380630633,47.12199947821152,0.3704421554432264,7.861342038648277,P3,ramp2,14
FDI,15,137.37250434027777,58.46107548164361,0.4255660604165222,7.27947710353271,P3,ramp2,15
FDI,15,64.78371888528139,15.188841149788557,0.2344546038902901,15.43597708200102,P3,ramp3,0
FDI,15,74.63330078125,18.778330034683925,0.2516079261953475,13.398844611348457,P3,ramp3,1
FDI,15,85.92066271551724,25.56304272509217,0.297519152171012,11.638643934940232,P3,ramp3,2
FDI,15,80.22250924059139,19.75307730346477,0.2462286145179563,12.465329362871822,P3,ramp3,3
FDI,15,72.77391387195122,13.217013718135842,0.1816174644858559,13.741187560140604,P3,ramp3,4
FDI,15,66.95277466367713,18.028787948538955,0.2692761881655046,14.935900790120872,P3,ramp3,5
FDI,15,75.00687028894473,15.096580035152671,0.2012692967590431,13.332112060505349,P3,ramp3,6
FDI,15,93.37158203125,32.42472521697763,0.3472654582003932,10.709896718525298,P3,ramp3,7
FDI,15,69.8000328563084,16.57837941589596,0.2375124872795476,14.326640820622789,P3,ramp3,8
FDI,15,91.4787432898773,26.428270432300707,0.2889006722420197,10.931501286929642,P3,ramp3,11
FDI,15,107.02843974820144,31.678932941745504,0.2959861230928376,9.343311014835235,P3,ramp3,12
FDI,15,70.09288805751174,16.847848397952344,0.2403645913994663,14.266782661023932,P3,ramp3,13
FDI,15,78.27097039473684,18.98012245531739,0.2424924893558451,12.776128811956609,P3,ramp3,14
FDI,15,69.77493428738318,16.11746884512402,0.2309922468538735,14.331794221135109,P3,ramp3,15
FDI,15,73.96580430327869,15.783700815642767,0.2133918635012142,13.519761049305224,P3,ramp3,16
FDI,15,69.53807910839161,15.445117143606636,0.2221102069778452,14.380610060298942,P3,ramp4,0
